ID,Severity,Start_Time,End_Time,Distance(mi),Description,Zipcode,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Encoded,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather
A-5157363,2,927,1264,4.812,Incident on US-52 NB near 490TH ST Road closed. Take alternate route.,55963-7600,2022-05-27 16:19:00,72.0,38.0,28.65,10.0,NNW,3.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,337,5,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6435819,2,1196,1325,0.379,Accident on CA-41 (I-5) from Utica Ave (I-5) to Westside Fwy S - I-5 S.,93239,2021-02-06 19:56:00,50.0,68.0,29.81,9.0,S,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1401679,2,851,927,0.0,Accident on Castro Valley Blvd at Santa Maria Ave.,94546-5514,2020-07-27 13:54:00,75.0,50.0,29.87,10.0,WNW,14.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,76,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5490583,2,937,1077,0.047,Incident on NORDAHL RD near HOUSE 1232 Drive with caution.,92026-2109,2021-08-23 15:53:00,73.0,66.0,29.5,10.0,VAR,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3130977,3,1008,1052,1.0499999523162842,Two lanes blocked due to accident on I-95 Northbound between Exits 73 74 Palisades Interstate Pkwy and Exits 72 72A 72B 73 73-74 NJ-4.,07024,2017-12-15 16:51:00,23.0,88.0,29.93,0.5,WNW,3.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-6330103,2,674,1242,0.405,On Rt. 623 in the County of Shenandoah in the vicinity of Coffmantown Rd; Rt. 680E/W (Shenandoah County) motorists can expect delays due to a tractor trailer crash. All North lanes are closed. All South lanes are closed.,22824-2727,2021-07-28 11:15:00,84.0,48.0,29.07,10.0,NE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-787148,2,414,474,0.0,Accident on US-15 Scott Ave at Corbett Rd.,29102,2021-12-09 06:55:00,34.0,100.0,30.09,0.25,NE,5.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
A-6362986,2,78,155,0.196,Incident on CA-91 EB near CA-60 Road closed. Take alternate route.,92507,2021-01-25 01:14:00,48.0,83.0,28.94,9.0,S,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-4597196,2,585,707,0.093,Accident on 17th St (US-169) from CR-17/Wagon Wheel Court Rd (US-169) to US-169 S - US-169 N.,55744,2022-02-11 09:46:00,9.0,79.0,28.3,1.0,NNW,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,5,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-6793412,2,878,987,0.1,Incident on CAMBRIDGE ST near TREMONT ST Expect long delays.,06450-2210,2020-12-08 14:53:00,30.0,61.0,29.64,10.0,NNW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4256781,2,704,787,0.052,Incident on MARGUERITE PKY near HOUSE 28601 Drive with caution.,92692-3711,2022-12-31 11:36:00,61.0,90.0,29.97,3.0,SW,5.0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,83,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-739777,3,536,565,0.0,Right lane blocked due to accident on I-90 Eastbound at Exit 52E Walden Ave.,14225,2022-01-21 08:54:00,6.0,76.0,29.82,10.0,NE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-718054,2,629,659,0.0,Center lane blocked due to crash on Garden State Pkwy Southbound at Exit 141 CR-630 Vauxhall Rd.,07083,2022-02-08 10:51:00,43.0,58.0,29.91,10.0,W,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5261872,4,554,645,0.574,I-84 Eastbound CLOSED between Exits 55 and 56 because of Crash (Tractor Trailer Vs 1 Veh). Congested between Exits 39A and 56 (7.3 miles). Reported Wednesday November 16 at 9:26 am.,06108,2022-11-16 09:18:00,39.0,93.0,29.8,3.0,N,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-3954369,2,959,1037,0.133,Incident on MN-62 near I-494 Drive with caution.,55419,2023-01-20 15:53:00,23.0,81.0,29.27,10.0,WSW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1106554,3,526,656,0.0,Left hand shoulder blocked due to accident on I-110 Southbound before LA-73 Government St. All lanes have been re-opened.,70802-4629,2021-03-25 08:53:00,74.0,87.0,29.71,9.0,S,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-2063077,2,486,546,0.0,Accident on Ambassador Caffery Pkwy near The Wash.,70506-1820,2019-06-20 07:53:00,83.0,88.0,29.82,8.0,S,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7490753,2,727,967,0.001,At Hubbard Cutoff Rd/Exit 282 - Accident.,97002,2018-12-26 11:53:00,44.1,89.0,30.11,10.0,South,10.4,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,240,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6611175,2,923,1344,4.184,NB. ND-C121 WILL BE CLOSED FOR ANOTHER 30 MIN,95546,2020-11-04 14:53:00,66.0,73.0,30.04,10.0,WNW,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6443502,2,199,488,1.934,Incident on CA-89 NB near BIGELOW RD Drive with caution.,96057,2021-01-28 03:16:00,32.0,92.0,26.0,1.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,9,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-3596788,2,1042,1402,0.0,At Holden Ave - Accident.,32839-1706,2017-04-04 16:53:00,71.1,84.0,29.96,10.0,East,10.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,360,3,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0
A-6648440,2,995,1197,0.27,Crash on PA 26 both directions at DEFORREST RD. There is a lane restriction.,16652-4665,2020-10-30 16:43:00,45.0,74.0,28.48,10.0,NW,14.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4890166,2,1072,1150,0.29,Incident on VA-138 NB near STONE MILL RD Drive with caution.,23944-2918,2022-07-05 17:55:00,88.0,52.0,29.56,10.0,SW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3921258,2,1433,70,0.166,Incident on MN-77 NB near LINDAU LN Drive with caution.,55425,2022-12-16 23:53:00,24.0,84.0,28.7,2.0,W,14.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,-1363,5,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-5605079,2,939,1034,0.033,Incident on CR-95A near OLD CHEMSTRAND RD Drive with caution.,32533-8658,2021-11-28 15:53:00,56.0,77.0,29.9,10.0,NW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1147806,2,1353,1382,0.0,Accident on US-401 Darlington Hwy at SC-527 Elliot Hwy.,29046,2021-02-18 22:35:00,39.0,100.0,29.89,2.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-1891637,2,552,658,0.0,Accident on CR-51 near NY-24.,11901,2019-09-04 09:28:00,72.0,91.0,29.93,10.0,SSW,13.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,106,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7170025,2,431,460,0.116,At Miramar Way - Accident. Hard shoulder blocked.,92145,2020-04-10 06:47:00,52.0,94.0,29.59,2.0,VAR,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-7110039,2,545,579,0.0,At I-15/Escondido Fwy - Accident.,92108,2020-03-10 08:53:00,63.0,81.0,29.59,10.0,ESE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3699168,2,712,733,1.579,Slow traffic on I-80 W from Blue Canyon Rd/Exit 155 (I-80) to Drum Forebay Rd (I-80) due to accident.,95701,2023-03-22 11:52:00,32.0,92.0,24.59,1.0,S,6.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-2307740,2,459,489,0.0,Restrictions due to accident on Tillery St at Martin Luther King Jr Blvd.,78721-1044,2019-02-26 07:53:00,55.0,96.0,30.16,1.0,NE,6.9,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0
A-3291302,2,772,801,0.0,Accident on Village Blvd between Delwood Dr and Fairway Cir.,13027,2017-09-07 12:54:00,66.9,52.0,29.83,10.0,West,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4904374,2,709,738,0.263,Stationary traffic from W 120th St (Western Ave/CA-213) to W El Segundo Blvd (Western Ave/CA-213) due to accident.,90047,2022-03-23 11:53:00,83.0,18.0,30.06,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
A-853448,2,972,1001,0.8399999737739563,Exit ramp from CA-91 Eastbound at Exit 28 to N Harbor Blvd Southbound lane blocked due to accident.,92801-2401,2021-10-26 15:53:00,70.0,49.0,29.96,10.0,SW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3749509,2,985,1152,0.086,Incident on BISCAYNE BAY DR near HOUSE 12700 Drive with caution.,33181,2022-12-05 16:53:00,79.0,62.0,30.05,10.0,NE,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-5019694,2,1012,1134,0.139,Slow traffic on US-64 W - US-64 E - US-72 W - US-11 S - TN-2 - US-72 E - US-11 N - US-41 S - TN-17 - US-41 N from US-11 to W 21st St due to accident.,37408-2525,2022-04-21 16:53:00,77.0,45.0,29.58,10.0,S,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,122,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1889917,3,860,951,0.0,Accident on I-85 Northbound at Exit 54 Pelham Rd.,29615,2019-09-03 13:53:00,90.0,43.0,28.93,10.0,NE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1848510,2,957,1018,0.0,Accident on Kimball St at Spring St.,60120,2019-11-27 15:52:00,36.0,70.0,29.07,10.0,W,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5525508,2,1216,1342,0.03,On VA-249 in the County of New Kent in the vicinity of N Henpeck Rd; Rt. 665N/S (New Kent County) motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.,23141,2021-11-10 19:54:00,54.0,77.0,30.0,10.0,ENE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-605451,1,403,464,0.0,Crash on VA-10 Broad Rock Blvd at Bryce Ln.,23224-6102,2022-06-01 06:56:00,71.0,100.0,29.72,10.0,NW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5819067,2,1017,1142,0.407,Stationary traffic on FL-45 - US-41 N from W Terry St/Bonita Bay Blvd (US-41) to Coconut Rd (S Tamiami Trl/US-41) due to accident.,34134-7804,2021-11-16 16:53:00,77.0,48.0,30.11,10.0,ENE,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5548601,2,948,1070,0.119,Slow traffic on US-1 N - US-1 S from Saint Asaphs Rd to W City Ave due to accident.,19004-2441,2021-12-29 15:55:00,49.0,83.0,29.58,7.0,NE,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1550122,2,472,556,0.0,Accident on Moores Chapel Rd around Rhyne Rd.,28214,2020-04-09 07:52:00,60.0,90.0,28.85,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-5160219,2,1016,1121,1.101,Incident on US-90 WB near MM 39 Left shoulder closed.,36527-9333,2022-03-18 16:53:00,81.0,60.0,29.8,10.0,SSW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7098079,3,744,779,0.021,At Kuhnle Ave - Accident. Two lanes blocked. Construction work. Lane closed.,94605,2020-06-18 12:53:00,85.0,23.0,29.89,10.0,W,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4218227,2,1043,1173,0.129,Stationary traffic on US-1 N - FL-992 - FL-5 from SW 156th St to SW 93rd Ave due to accident.,33157,2022-03-24 16:53:00,85.0,57.0,29.91,10.0,SW,12.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,130,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-7159834,2,565,599,0.0,At W Adams Blvd - Accident.,90007,2020-04-06 09:23:00,58.0,84.0,29.68,9.0,CALM,0.0,0.09,0,0,0,0,0,0,0,0,1,0,0,0,0,34,9,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0
A-6741471,2,913,1042,0.942,Crash on George Washington Bridge westbound New Jersey Side/Lower Level (Fort Lee) 1 lane blocked,10033,2020-09-15 14:51:00,65.0,42.0,30.2,10.0,CALM,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,129,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5372549,2,1078,1156,0.223,Incident on FURNACE RD near FURNACE RD Drive with caution.,22079,2022-11-01 17:55:00,69.0,57.0,29.98,10.0,WNW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5707544,2,1109,1234,0.093,Stationary traffic on FL-985 from NW 7th St / Fontainebleau Blvd to SW 105th Pl due to accident.,33172-3866,2021-11-24 18:53:00,72.0,57.0,30.18,10.0,VAR,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A-1938403,2,595,668,0.0,Single alternate line traffic due to accident on FM-297 both ways at County Road 3.,79084,2019-08-28 09:55:00,69.0,84.0,26.39,10.0,SSE,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5422932,2,512,543,0.7140000000000001,Accident on Wilkinson Blvd exit [9C] from exit [9A] to I-77 S - US-21 S.,28208,2022-03-24 08:52:00,64.0,80.0,29.07,10.0,S,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-6151907,2,541,661,0.3670000000000001,Incident on MN-34 near AURORA DR Drive with caution.,56433-2020,2021-10-21 08:53:00,31.0,85.0,28.55,10.0,NNW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2042739,2,918,978,0.0,One lane blocked due to accident on GA-13 Southbound at I-85 Exit 86.,30309,2019-06-10 14:53:00,77.0,90.0,29.08,10.0,WSW,5.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4464870,2,1065,1218,0.041,NYSDOT - Region 2: Crash on NY 31 both directions at I-90 (Verona) all lanes blocked more specifically between Germany Road and Main Street,13478-2918,2022-11-09 17:53:00,43.0,53.0,29.88,10.0,E,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6705491,2,168,411,0.094,Incident on MOORE ST near HOUSE 500 Drive with caution.,29560,2020-09-27 02:55:00,61.0,94.0,29.92,0.25,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
A-1029176,2,436,480,1.5,Accident on I-278 Brooklyn Queens Expy Eastbound between NY-27 Prospect Expy and I-478.,11231,2021-05-26 07:19:00,67.0,81.0,29.98,7.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5269379,2,902,1028,0.058,Incident on MOSHOLU PKWY near MOSHOLU PKWY Drive with caution.,10458,2022-07-13 14:51:00,89.0,29.0,29.85,10.0,WNW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7263594,2,691,722,0.004,At Burbank Blvd/Exit 64 - Accident.,91436,2020-02-14 11:51:00,67.0,32.0,29.2,10.0,VAR,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3990309,2,941,955,1.158,Slow traffic on I-96 E - W Jeffries Fwy E from Inkster Rd/Exit 177 (I-96) to Telegraph Rd/Exit 179 (I-96) due to accident.,48239,2022-09-06 15:53:00,77.0,54.0,29.4,10.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3824093,2,1272,1305,1.046,Stationary traffic on Ventura Fwy E - US-101 S from Lost Hills Rd (US-101) to Parkway Calabasas (US-101) due to accident.,91302,2022-03-16 20:51:00,67.0,34.0,29.15,10.0,NNW,13.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5200435,2,811,991,3.536,Stationary traffic on I-5 N - Santa Ana Fwy N from Pioneer Blvd (I-5) to Slauson Ave (I-5) due to accident.,90650,2022-02-09 13:53:00,87.0,7.0,29.89,5.0,VAR,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1493438,2,1041,1101,0.0,Accident on Anderson Ln at Anderson Sq.,78757,2020-06-29 16:51:00,88.0,59.0,29.12,10.0,VAR,6.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1057353,3,1022,1116,0.0,Lane blocked due to accident on I-95 Northbound near Exit 6 Chestnut St.,19013,2021-05-05 16:54:00,75.0,57.0,29.65,10.0,W,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4112379,2,1391,30,1.069,Incident on S RIVER RD near HOUSE 30920 Expect delays.,95612,2022-07-04 22:53:00,69.0,73.0,29.91,10.0,SW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1361,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1497698,2,359,442,0.0,Accident on I-87 Northbound at Exit 17 I-84.,12550,2020-06-08 05:45:00,50.0,87.0,29.51,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7712834,4,943,969,0.148,Closed at I-20/Exit 55 - Road closed due to accident.,29072-3716,2019-04-22 15:56:00,77.0,30.0,29.89,10.0,N,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4630042,2,429,504,0.022,Incident on SILVER HILLS DR near SILKWOOD CIR Drive with caution.,32818-3359,2022-08-21 06:53:00,80.0,85.0,29.97,10.0,SE,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
A-5919115,2,227,247,0.086,Stationary traffic from Hillcroft Ave (Richmond Ave) to Fountain View Dr (Richmond Ave) due to accident.,77057-6211,2021-05-30 03:53:00,77.0,82.0,29.94,10.0,CALM,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
A-1682062,2,468,529,0.0,Accident on TX-12-LOOP Northwest Hwy at Technology Blvd.,75220,2019-12-28 07:47:00,63.0,94.0,29.29,1.0,SE,7.0,0.02,0,0,1,0,0,0,0,0,0,0,0,1,0,61,7,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0
A-2141038,3,152,242,0.0,Two lanes blocked due to accident on I-94 Dan Ryan Expy Eastbound at 71st St.,60621,2019-05-03 02:36:00,46.0,89.0,29.41,10.0,N,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5549404,2,948,968,0.263,Stationary traffic from W 190th St to I-405 N due to accident.,90248,2021-10-17 15:53:00,67.0,68.0,29.89,10.0,W,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1547057,2,979,1138,0.0,Lane blocked due to accident on US-1 Augusta Rd at Dickert Dr.,29073-9189,2020-04-06 15:56:00,83.0,33.0,29.74,10.0,WSW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6673535,2,1339,1370,1.291,Slow traffic on FL-589 S from CR-584/Waters Ave/Exit 6 (FL-589) to FL-580/Hillsborough Ave/Exit 4 (FL-589) due to accident.,33634,2020-11-11 22:23:00,74.0,87.0,29.67,3.0,SSE,17.0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6068555,2,268,343,0.066,Incident on TOWN CENTER BLVD near ORANGE AVE Drive with caution.,32824,2021-11-26 04:53:00,58.0,93.0,29.97,10.0,W,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,3,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
A-3870624,2,96,192,1.005,Incident on I-44 WB near EXIT 88 Expect delays.,65803,2023-01-25 01:33:00,32.0,96.0,28.46,1.0,N,14.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,96,6,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-956743,2,246,557,0.0,Accident on I-95 Northbound after Exit 56 CR-792 Woolbright Rd.,33435,2021-07-26 03:53:00,79.0,88.0,29.9,10.0,S,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-849680,3,1050,1111,0.0,Lane blocked due to accident on I-24 Westbound at Exit 174 / US-41 Cummings Hwy.,37419,2021-10-24 17:53:00,72.0,53.0,29.31,10.0,S,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7369786,2,873,960,0.124,At S 900 W - Accident. Lane closed.,84119,2019-11-05 14:54:00,61.0,32.0,25.88,10.0,NW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1464920,2,541,587,0.0,Accident on CA-49 at La Barr Meadows Rd.,95949,2020-05-09 09:10:00,73.0,29.0,26.73,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5305952,2,1136,28,0.5579999999999999,Incident on SPROWL CREEK RD near HOUSE 3132 Drive with caution.,95542,2022-03-17 18:55:00,48.0,76.0,29.77,10.0,WNW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1108,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2006451,3,270,300,0.0,Deceleration lane blocked due to accident on I-95 Cross Bronx Expy Southbound before Exits 1C-D 1D-C-B I-87 Exit 7N-S.,10452,2019-08-06 04:42:00,72.0,87.0,29.89,10.0,ENE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3723571,2,1267,1344,0.248,Incident on WHITE STALLION RD near W POTRERO RD Drive with caution.,91361-5012,2022-03-20 20:55:00,56.0,75.0,29.95,7.0,ESE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
